business_id,actual_review_count
hS9epp4yzdUVIUAirhTIIw,24
hSIfisS8WIwn_jKO7YdHVg,6
M5rT9oeH3yM3DGZmUJs2mQ,14
161EbdMNFMO1kBKKC8Y08A,17
yDI9hTd-Xi8GCKddXXThhg,10
OOQ1pjLnh4ezMJI3IwwImA,9
TFX-oYY3SZLmuUJwUkZXLw,10
bRGi92qlR2PJqkjGasAN4w,16
aG8hPEpOm4OtqR-M12C7WA,15
dLfJhzrUNoL8LLV2rhi_AQ,5
AhT4V0C3xPDoV_Vys65Sqg,31
4hy7oXCp9INnwBNCMYfOqA,7
j-FzPfweAtutNgBYfqWvQw,17
Up5RB7s-ofSz-mBUYTCvMQ,9
dugSltSoiYMwQvttpO2ANg,46
-ZHqw0AYXzYedxFBICgboQ,12
8fb73DkaiZyV27mRHw_lSA,19
X2Twkcsvn5vk7yxn2PrAtQ,18
rNg75hKR0UIB5-jX5WiVQg,54
_AvzLKrrs1cIWP343tfjvg,80
-CJaGFoVnofRPKwl4NJaLg,17
KNAW1xMASa9zLGezaGPl4w,5
WMS4J04WtBIvXczwP15kdA,33
xVFNGIsWBTcYmKB85HH6Qg,58
Gcjt9KszzKFMamOagui5BA,24
lkDLa223pl6MnXHNK3ms0A,6
NoU_2sLsdgUxAf9S7vuCQg,8
TBUc6C7K1mExMN_vSRQSEQ,20
0dh-UzCeq3d7EkEOC2eo6Q,5
pgQ1Z3ZF10Oa3ZfQINYLgg,26
0OuWv52cJXUesO8tJ9QnlA,5
GD0_sWqURBSZARKgNgbwRg,31
Dq_m79Mgt6bUHXy2XvcdcA,7
IWRg2QAqkMfyb3M078sCCw,58
0B_Jz2FacRGu7eOTMuR9Fg,30
oWTakomAvtGSB85UwnIOSA,141
Ts8xjXPjqH8tod9o2iGBGQ,18
r3S6xpvsA7SzvkwN2ffXBw,39
5RuFy-jdLJx-qCo_xOLKLg,34
8io8NaXYBJtampuww4fetQ,10
bH_GpGteVP9YEnqrR7BXWQ,14
UNzgGakdjDgdwSNSdhhV1w,58
Xsalc2xju6saHydjwHgmgA,11
4gauLGrN282JBpS4Qb1EZA,16
tH9YC5xwlERmH80e_sgNrA,6
suKa7xu5dBlMCZbS8Z6new,7
Kb5PEz_qis_89KmRbhf9Mg,9
Cif0rojpc65uk8YZCWXRrw,6
Dhnuyyjyc0uAE_yhDH0_5g,11
VIZ3ea5eth_ULZkKC4oegw,6
PdM2nIgxh9DpqObOkWkowg,24
KjjizCh7mp7AjBwRZpi9EA,64
4XMAfTjQTeby0V30nc9slw,10
JIf1KD2_DDkVQMllaUpX5Q,21
Af-cHczrcKoC8IbEadZKkg,20
yghgUguk26YykduF52CDdg,13
MJkzIUps2iuO3tttlaNf6A,5
8Oh9PG45L4bDN3kXzKunVA,38
8Wk_KOHsqctcp2upWGQaew,10
yMdl4xS-XZLgeFQ9kRPaeg,29
_gwb99bpIdwquOknX9SNDg,7
C5yTz0UXLLRQj4J9T_FFsA,13
HgsZKJYiqjsXk7Ei69OToQ,17
xoO_4PBLLIM_6R6FdTfW1A,54
hn9Toz3s-Ei3uZPt7esExA,18
vD3tpOWXwdQsdqKTuFFR9w,9
YU2of3dULVS4Lsp7Q1iouw,21
IFWc4RZzLpixx9ExOtINxg,9
6HvlBeMH1povoskopmp94Q,58
xXdZl-e8OWZdpsLsgL5aqg,7
JXv2_TUw0o4pm98-R7sluA,26
r0qeXevWb9sXOtrKJcJJfA,6
602AMw_0BuXubgIwVgEnRA,5
GVTtF9DLBXmAvQ48aa2YYg,7
cFfFbTYSVaeFkLn0xV-G9g,13
ihQOymoNAOi-vgJNilJCuA,17
3KYmeSe_vuAgQqETbENfmQ,5
dOttjMSnYM-yE8MBov37hw,5
20DL03rDdw1R2mSH4ORVJA,28
-0gWtMKg8_iV6vC5wRFDiA,14
Ki210FrtG2HkpMgwkfHP8A,31
tl5eOu8fqPQuzKZO21xTFg,12
9sOaaJ4L7mwvmbkc7mzYpA,22
yM4x-6uRAqAXsdOXMnfW0A,8
gJ5Szgefk1fJ4WSfGre_ng,38
KOFyFybA5VeO98WEfaGkeQ,60
ilHG7KpbGBTqeBpIOX2HbA,23
wKJalp7AabLjVmEgdOIPPw,27
ysKhZcNTGvztUKzFrDbd2w,8
EPfv_bKjb8Sp2NxpU_VnQQ,6
nTvBfJ36XQ7hWHIx2TDcZQ,6
9tre38I5Rsz2Lkx-EASg3Q,11
0K1pQK1yAkIN3QtnYSvtTw,12
tMj79H5v1nOWmg9tsMfWiQ,36
_Nu9EcQxblQc-HHsTd7C3Q,18
9zOydjYJlIqsnJYtWDNP-A,22
O0urjOXwtYYJMlHSktRNGA,5
eGzGBsMMRyL0ihEDpylwVg,30
tPpxOb2HvefqsS6z9EoxZQ,24
MnGsvg7OxB0iZ02Ke0_IYw,5
C8IVH04NnrQ9gINalbiI4A,8
CErYlPewVCJgmprzILCzeA,25
MJDsMlul6Nd7nQd-xQE7Pg,46
pninbMrt0V7v8zzlofr9cQ,12
mB8iWMd-x80FMII8pKfJXg,8
1aTFy_wGzK-cTI1yzKWtyA,6
t4SN5XQ-MfoM_SAqFz2pGg,13
eeX33kh6JpphNIWbQ460QA,15
XQ5AjdB-ZC-6Y8nhbg7w2Q,31
A1CJoUUAOeql0H0NtmtLgg,9
EsQZIf_5Typ-plWtOr0DgA,79
KIFDTMptSl01b2Xhwad5kw,7
PIw7PIcKrxJq0qhNZJ9YCQ,5
hlEajW5QndktFG7btNmfFQ,15
QwlwT9sJrf85RelP0frxcA,37
jRovk1G99y8SNzlUX8N2zQ,42
REOk8Ht4vSA6ZYynGMhHEQ,8
K4fRuWxOyYtQvBk8qw5UZQ,9
OGxVv39sAZ9SI0sDkt0zbQ,20
FedLWKgw_FWN23S6-G6_KA,24
vSEPmGJB2tnXNY_I08bdsQ,15
gRkVjcJXCsoM4iOrVWD55g,33
pQ5AODOKckvFhqlTI4D0nQ,10
lYQKESNsw9fu87PaT-3c3A,17
2aHBpXjIN1W1KxYqynpm8Q,9
6bPwtFNMO33ksWgfV2RJCA,8
3mvxD13_It5uFt-uEjH_Gw,22
OUSzglcQ3cvL4dvHR3VpcQ,5
z8iw6HfCKOmA6qFOA5jFQQ,6
DbMzOq59b0UR5nKS6yDoew,20
gNnnyLzqS25hScpqabrnCQ,15
MOZBrrlMeb9Kg2ei6AzEhQ,19
irolxiYw4pOCM9gGDOhnsw,36
9SiWivBDa2fU5Tnb2TQ22Q,9
XPOvJBe5f-gYMdboT_MXmw,6
EpfAaeMkg5JAh_hCyFkKQA,8
VYexocYi_RCPLsP9DTFTww,20
wQD9A9cCutg4yt1NO3tFmQ,6
cCLINaXaTfB1grCOBfnY1Q,22
Q5ZqvZqTjygg9OLjiemrnQ,39
_57u1Hc98wUyxKdgeVURtg,5
Y2naFlnZH9wk-l5Ro0fReQ,16
R2cntHFDUndYQZL50kKnaQ,16
rMOS-9EMKogcT5Jq67_egA,7
vv95tpQbfIILRcb31as49Q,33
8xTB4N_kRvxaZLV_qIKZ_A,24
sqYx-shfD_wYjaSEJN6kzQ,6
5b5Cc7a2yaP3DpiSvI-3Ew,13
KsJP_BEXKQV9nvOmTbgbVQ,10
az8eoyuPL6roh-G63cEJFg,5
bHpYBhrWUmCwc16b87Nt8A,12
RFGTn_32qSI0DOWSdBGf5Q,12
Mrv9peYeHnxAQAntYw50rA,13
-vhKv50sVOVURRGxY0PMGA,23
hFm7dgab9DKLagaKdsuHjQ,74
GL6Eb7s8soB29uVK-2caRQ,18
lZzXs41pT0A5sXrcmnwtIw,8
Ltu842uWoLgKRZ4oq8q0zg,12
rqhue86duuO_T38qqH9x5Q,7
lzedq7Zh55nISP3z8RAw5g,59
2I7yi64d8smtUBJoS0nz9w,15
rLiG5i1Ct2q8qEbqZWwG4Q,21
XZW93ODhrS8dYfH2yqWGMw,55
0COlL5IKRu5sdWIsEiQAZg,53
9Qfor2Rl4MBWnyZTfQYWrg,17
59WUPAEWM45UdlQMA-s6LQ,8
NiK4tkA2UgPoz5gy19Dfrw,5
yjgk_D8toocobqMZ0bdmaA,7
lGpGWO_TubZJj8YWnk5g-Q,62
j64EU44IBM7PzswAz6fPoQ,36
jS0ShtemLNKEyfVRZwcGaQ,13
KvjcTtSsC_NC4cMUpJxD0Q,20
lDKBJjuBhQUZy85t5m0iUg,9
quUA8NfVP85FvYh4be8C0Q,8
wE0DNA2dGzwLUTy6rxz3IQ,27
8c5MGjD7UiqPAQKvh3UKQg,16
YXUZqCSTizVgD_y_GyUDLA,8
zXsq-aT5j0XWLn5l8siXSA,28
5BnZSZHAUMFgR3wDgVxd9A,20
2M6OcWNdRXm8mNKrJYlZ0A,9
TNhfrd9b7l7_vdFXwebNmg,5
MEFlbQsRU9trw5m3Jeflew,9
Ac4sW3F69HPjm3u0Z4nO5A,9
F7QmljmnCM4Quw_tEh-FVg,36
gnHRlpybGg_zR-pLeYzdBg,12
HrGqUerCjgz7yoaygOiGXg,18
33YGv8Qu-MZ4i-432_EoIQ,6
RymgmY2g-q5UMvufndU3Cw,5
pfST2oj56hA4M9I0Nm4SOQ,9
mZNaiYVJKwNX6ARFQzQfUQ,9
1BCwcqr72fBcwPCWVQC1ag,12
zJEPpflG5FbDAtPg1oVEgw,23
7NYmSJ-w7DktmbPMCymJfg,13
gf09Xzf59LkIB0_k5dpDNg,35
JTh3iKFWVLvGLpz6WO01yg,25
k9HrEbKuLHDc2rzxZW6c6A,28
ODJR8BXty5IRyFungEIdXg,18
4IPliwlwmyWeYpfCRaIIyg,5
Jn5zxgd4OSWQhIVWQMFMlw,8
hDorFSL3E0x0jrpyJksoBA,10
H0UvtyPMGSkN4fvKRB-ZiQ,5
MdTeHUD1vNY8TmLAsTPfow,8
Npn4dowvl5xiJzVfKZEV3Q,21
2GLQjV1-_KbWDVqa3sVCjA,68
fNzTvhvptoFn2eric5-kPw,30
64jM7ZkT5ZzeJKJPuLg2QA,5
2c4z-PvJY4RvPCDxaUsfpg,21
GuX_h4rctgN9X3p3SyK-1Q,74
MS1JFtoS0aTZmbsCUkhExA,5
MNJ2wNjSItj8sPtgXFR-HQ,12
BlEzSLWnBSMA1MGkI-UaGw,15
_jMizEj8rRWEpvJnfqDDlA,31
JMbK1HIx8t34P-De5sdH_w,23
0jFH4Ev1mZTuvHTJnNPpcg,5
lHl1WQjUO9tN13OVQMYnTg,46
ve5pcmxq_Jywuo1Gms5SfQ,14
zxtDh0mCBrYiT9UksuK4hQ,7
k5q9hgRV2MPdWQChe9NSXQ,18
4AbGfjbcyrTvP8eDTMSzeA,10
HZtw3xIXu7DEpyZXECNG4A,8
fov36Q5xZGleGIdTjUO3GQ,13
HszIFq0D6aZKJwW2hVwWLw,13
rRAHEeontKyly0W9mWasoA,25
76ouVMYq0nLRyY_xeq2v7Q,19
hYQe_ufTaQCDQCgNj176aA,42
yFHwFpNWD265vA4CgB2_6w,15
5JxQZvsxxLpz1so9nh35Gg,14
iGAYmldEBt7ze_dJrBtHQg,43
4-PmXDIYWCrCVT4HGBblzA,11
5u-fuXhvuwQfaB_E0JGV_A,11
syl4Mu2fvUE5nFzRydHuVg,16
xo4z2wCKcdK7FQ_6EYDhvA,44
MEe_fDhl4VKcdpZHY773Lw,10
TcrjhcW_QeRI1lpEAQH3Tw,9
FuIBRBEkZmwviTZ_qab0Zw,21
FgKFlgsrYzVvbu4AQsGgAg,25
-DnuxdcataKWVrxzGAlj2g,17
YteN1qlsMKm-m0dxLTLReQ,8
xV27GjFchitquQWlTAcLrQ,6
yvRzIjydzVPN_VysOjDXgw,6
Vc6K8Uykz27uKCEWt_LkvQ,6
L59D0h2svnj-jx_1No55Dw,9
ymI8eB6S2lNLe1GYvbe1Xw,26
PV_wY7R-eY8DFr-9BmoEyA,42
b6h4zo9Iv_L6XKVpRUqvCg,41
QAloVTcrQjE3QOJvYo03xw,15
cMao-WjP-3-lUjK_HKulYw,6
bxk0bqlUs9C2dXGmZo_2rw,52
LHi5gOvnh2dDrV53af46mA,9
xH4Nw2vCWx-u_anfx_ChQw,13
PTMpRRKrTCOEYgw2RmihDg,18
kufdqqeufwSP6rgeIKLKAg,13
nJ7FielSIWIrtn9_PCmTUQ,14
kkfwVNt3Ic_-M6UGlqe7FA,22
sbuDJHdQrbqvltG1x2ohMg,6
720cRh76l_HnkQiRheyAQw,38
iiaCBiInCRyIXbapUuIPtw,11
-44U8OogWPPQk9NA6NZDqw,23
1lb7tPeiVrvkogHMjVa5nA,8
PxYZojjBpat4-mK1vqCDbA,17
DAGbCH6-lWHELaKpNoLpVg,8
LjC6D4eclL9S_e2TH4XauA,13
eJBVKdUO1qL4bG5CEYYQ_w,7
hcX5p0-teRqZg7ZJBZ88aw,14
mvfVO_s7ixnZZekU6WBl4Q,14
lglUHT1ByJh_frd1kLKhyQ,40
d4MwWaAfVUTyAlpbILIqfA,11
nc4zwV4aj6FeMaSIxZk6Kg,36
N971nQQSkod30TvgmOx-fg,16
-A0yoO3geGTdQsCvafBHpA,14
sfGALNhZEYz4HyrVVRaf3A,41
-788YqeAedOZseDJOo7kfQ,19
HWnjMB5PN9R93seuAbAX3Q,19
abyhAtKhZUh8w0VT3Rn_BA,14
Hsy1eJAp2YlDDHHPOJm6xA,11
YJfR0uQeBN1Vj7riZjEOJA,16
tSnA_xs-_qCOFKZfbezrNw,5
8Eny-k1XPKe3xHRfcz4wvQ,22
trTTls_MshX8H3hptEVKrw,5
rhPB2yjB9cf3yJAGRmTKzQ,28
cdLBrmamzLQiECe42xogIA,5
-j01l0KPJ7kFFq2hMyx_eQ,19
2Wk4xcKxLfACbYZ9ob0xYw,16
--ZWv8kGlM2YL58uKhGJDg,12
wznT60WMQ-9Qg2MVvzCxtw,21
_71WZL5izRxgFgu-nKsD5w,6
PmMUy5DMa-j5MFa5SzHe0w,13
q0LjCu5QQESdJ9zCb1eIkA,17
IsNSy2AYiIdi9Fjn_KW1nQ,24
3wgypcF1yQJSQYqgFkNLpQ,55
1zv7n42DnEvhtyoyi9GZ0Q,6
TKIn9_eslAo-pcwCKTI8vQ,9
DdU-kc1s9NQopr5nnJUfNA,7
YjiaGnfaVWVlOzOQ8GK6NA,25
Fj3VdOUazhs442m9dwQREQ,9
YUOIJx9oYkiBmsMXBzdV9Q,10
PGgy6u2ib0WJPG6qH4XSvA,19
YLR0La5ptvM2b2F9KHS5-g,21
DZj98YnVGUp4a_dM-66DEg,116
QHHDDtCGgQPyI-jwktxiNg,6
4SedBckKvzB8HAsqJJE9wg,26
D9HL48eazY9usiNptVJwfQ,31
fsnv2igudDD6Gx2zYFAYew,36
HU8zoHog73GJmw31iUNe7A,23
B4YcCewfZMS8GwH7lJOHgA,7
2vem8MAsmx8mXtSSIFFrnQ,24
sNPe38X0r6et1TKoX8jdsg,5
XIPjKOH488fq1IntmM_g-w,23
homJzQvAq8O4xRTPzhSCZg,10
c9nlT6ZR_TAyTo8uwgU6Aw,20
b0DajxCj5bwFOafEWSmiTA,11
fpsVGXS0s8KA9H_9N-p-0w,22
cDyC6HhZuNrf8Em33Qp0Kw,5
kBB6X2bVD7xAS1C7eMqXyg,17
GKc3K4ZPw272eKA3_wd-vQ,18
BZUlza2S5sfavO6UsS5mNQ,107
6BCsuhNUr6cdDwT1uvVg5Q,33
GzYLKS6vjbZMfr3BYtq2Iw,58
Po-MXD8Q8xmscobAQnTLsA,8
NHz8uMabvQ2nXk6CddCK4w,20
D8Z4ATtgjZFvSwMXKZXoXw,10
ljtYicqKk-m_62YLmRZNng,12
enlWe6F91VuIDQrW81SziQ,15
PTRInxJ5GIp-sVae-WwLkA,20
HIMC5c38SCBvY_5kX_JVVg,10
R06W0DZzlo2LQ_8uTYz10A,9
Rd8UbVjam5zKSCBbb0Uv5w,13
AWRaQFGCmZL517bgJZPfSg,17
xwqsXQPixJOU4BHLqR0NaA,8
c5cgCKqt0go1CnHOflA7Fg,12
R0jta7GaeAsEcMW6DxNAxg,15
872jzZdF_gDMkqe2AratxA,27
emL_W8kD8Vn4WcyZieZO2g,16
9d8kWLZ0y2tUojQ740lRag,32
9vP3RrHfPGqZW6V1QE0i0Q,85
v_PY4Lw53nf6Nej9is-3tw,19
dfq8VsPe6jdWB8PdcGRHfA,14
TuMQjYCumnFhWJV2ELwwxQ,32
WN-QMLDyE4baEdWahHcN6A,14
QhIKvGmQieE4zu12LuWB1g,14
Bh4Ko1O8CYcx6meEfq9HCA,15
suFQTjOdHk2LM-t0jV98jA,25
I--VNabQsAj_Q53NMCXzqg,15
NqqI-GfZiOdgm8ppkKSSzg,6
1KYspvONE-f1RBIQlpunXw,5
ew1suK2l0e3wbWtRqpL4RA,7
ygKOJ6oAWrMZJ62DGaBwSQ,6
4pkLucthi502lmgIFsOs3w,6
0vVxyYN14Ab6-IXkMiHzeA,6
jOMzm7vxNi859MSyEe8IWg,7
6qW0qp_Hd1Z-ix95dxy2bw,9
tdWVN2OueEkYmZqYzi43SQ,52
e_0_6Ssml_hTKxNozXdczQ,28
tkU7Ldgl7vJ1mt0evtvelg,7
Ym7pNybjFDqlazSdtgQi0A,11
dgeAQiICUkUpClQwueif3A,7
E36h-bJ20aVz_b3-mQCoDQ,40
QuHruAyVY1_Jl2O-egeCsA,37
7D9gX4p5UWrxgRZeJyvgWg,6
0P5hJOCvtH40Bx9UFO0K5w,22
-m3rDIxCvM8tFGZJSnVffQ,24
XwmcnsWx3nhfN1T6ZBPzBw,33
dcnPaO-iuv7B-Dai-r-d_A,11
ZZeW-9eJ-QjB2dpA1WKleg,71
NagkUmgLHFd1s8RTk1tcKw,39
FzU5a6v8jhFP2-tj2tXBMQ,18
2h8xC12BytQ3N45TluDDsQ,6
U_eqZqAgXdzFCWJ_c93B8Q,8
KBmK0LK8n5jpgq4ZyeueEw,24
Q7NTrPgK1MlEMZje_Fhbjg,34
6ouCIWnJvZtckH_tWMyPOA,5
MRYHFWuMfqr5gSAmvRcJMw,14
3GGX_XeX3Ir2ISJlMRqEEg,10
IuhE2iDPwMk2491ZNcuO9A,15
A1wvCgoq8k0fY8tyjknNTw,37
6zBFUS0yB3Nd1hrBzkb4Iw,9
FeLo2fu_ZWue14wt6D9XQw,6
OPL9rMIdmXar332EgqypJA,10
MJtMi0s9y1LE9A6MLYZedg,9
eeYJ8NkyQtSwMc75QWsCTA,17
YIa8qCtzOyBlfYLJ_u_d8A,23
OpXZgyHOC-gj0r2G8t2Frg,12
ub5GRnfPDhFcXmAbk8w9sw,58
zQsESpyor0JP9spsKd0ilA,97
e-wEBPkt-YKAPYaNzH3PiQ,7
d87V_gH3I1EaGWOM_EYRXw,29
itwiCpfGR5xlUpawXrt4tA,29
u7QJPPrzFUNNWmxS5PGTSQ,18
g3k-yQZecoI4G0ulPY-rGQ,31
vjh9LZAVoHlTOohgYNMEUQ,12
_A1fLYnwjT4t-Qlj1vLVMQ,24
izew_o7Eh8z37OrBhHgbiQ,9
-1K1J_D9eT2dR6BNvQ2Tnw,26
tfQ8YuKH4BNpMRzTGN_LsQ,21
ArASlpn_kcbEpYVZI_GquQ,18
05DaV1KeVabcR5SBtE-AVw,15
m2pmvDedsFOdM0j_-N-5Yg,18
jp9ahcbzF5wdNJPYWkUBhg,26
WcS_7F7OloDx-ugpfmVwWQ,18
YnnzGperIwASelPawAUh3w,6
5sHaGJgSQsJ_nl-paQgedg,23
WPeaBiE8WzLOjn5_w9ektQ,25
HZRlZk6mOck7lnF8mHiZbw,9
r7LGCJ6bK3pXLnYLEFC4_g,33
oeGa_pi1LSxY0KxF9-M47w,15
bAtSTRyRwSGuzUh-oCr5yA,18
zv_X_rMjwJ__sDvjPBVHyA,18
mTdH5q_iVZ30rkVBUouMyg,33
k4j3KefrvBFlXOCAFVUNHQ,10
_HDfviSVqF5uRBWZq1st4A,7
sNACCG23_9KBxHzTONhFsQ,10
2Y6XYISCPCOIwWSutGkFOQ,130
0jb8s4K9Qp2OGkfvN5ZMtw,52
5SY-YaKX2AryNYj2q1RYOQ,13
DXsz-2d3gwQ9lQP0JVm-Ig,34
psHyiX_Pt8UXbTO3B1cJGA,10
6-rfPbkX5MN-u6z991ibIw,11
1mEABmQ9223ZYxSbbkRAKw,19
662o6Z3l7o0PDi8Y-88oWQ,14
Ex86x7LGcf7LKIaB_ySr9w,13
eA1-vRvk8eDf-nH9Ux_G_A,41
ulPdxRW3B6YAp6OXMWDkuw,6
bujEyVyu-EpK_LT-34nQJw,6
GPx-gbjGtsdDgqXIjaXwOg,10
zbU9IwwOnnYbejwvUaPAFg,83
bbDOCJUkRVV3WOKV4RLXjQ,41
vMuWLIwIeFIIznuwTdBJtw,7
T8Vs42yhxYsJDd3UnxZK2A,6
7FEIPJChoGqMZN86F1du5w,8
nu8KTa1S_hzLWn_QFhxJVw,66
StXwaC_Ay9f93EmLZIlK8Q,12
4FruHkW00cfWVmixjFoCAQ,50
tvXS_0gRf7vHhMId7Hqtaw,10
rxngwJ8Te6DVu-xtw3_mvA,17
Cr2zTGg28IR3INLdIBDLmA,9
8TkCsT1AV1xW4Ud_8MaEgA,10
ZI0grFN6uDCjnOspzBVtcA,33
tG8gacRYaUXsOVyR14nsmA,27
XO657DRd4HH-dy9NNWpxdw,29
u4zldkOW8Tpk5GNqqo7vFA,6
rGZBKCaV2AV7Fm4tFtXxdw,43
jl4wtic4IIuvrd45CTPrlA,7
ML_L9pjO3mlqQNvQrb3zvA,24
acUPdEWvLxACmglCjn_2sQ,20
doBshJi4sSJ1wn8Bz8MMKA,9
jTkA5DzJmZZiomuuYoUK1g,11
3xrrD9mZhqOvK4d8QBtQzQ,33
eMmfmxMTSxmdBsuxX2SxMQ,16
tuBPp6lhttLhCPZ8zHh-og,39
iXW4oPpeQXIXqQl_HMjXnQ,6
JxXSKJHa_IJwhu7v0xK2JA,10
UHnFbp2lZdtjp7zbCFJZQA,10
3RdDrNTt27ZjU1kcKoLLAA,13
oJvz2vU-skUNL5NbJOuAJw,12
zaEEpi4DpogQUHT-Xh_i8A,20
M4iU5xAkBfWj5nla_RHcwQ,26
2dMyN3EaNe-aijFccFbYXg,33
usICAkaWIreZ_1oXJHYWZQ,27
6JhaHt80h2cqRaO3f0TQvQ,13
FlkQ2KSXGo7_xVZkFvNmLQ,12
iuSom-ffRPI_NpMa82lMRg,10
ud7IyaMM8rTmk-3hQgTEuA,16
m6Xjo7nGkjjUXenHm_yciw,26
T3rrH57E8TU-RvnkNwcojQ,69
_wKJhIM1dmJjDMuIwoVDrw,9
G3zXAgcou3jCx7sGfkGoyg,10
jVU7HIS6NJKBFmAvTIu35A,31
ll6YsqaXmNHcTCJmhdNrzg,6
orWnr3gnPz7Wt2yLfKmBDA,17
Lby1ygLVA85OShr6XJJULQ,13
6jX8cFjfoIFNH5IZmDNH6A,8
2JVIEig3_4LzQBeSH8wD7A,15
Hzzcg4_SibskRnEeckISBg,9
VnN_swZwy2_Du7WJ5ShSGQ,7
mNEWPsCO8ARHEERFw8JREw,53
29OSyDLAiX1nxP1SEaSWtg,24
RaPRU1ZjsVLZDndTHk4vBw,17
qDk-LG5JeLElB5wK1_oW4w,23
xu7UzzNvXhf9YCxtcq2Q4A,51
2eviRn5cxFoS9Hr8N2kO8A,8
5MySDnHbvQuk8oW7yXXkNw,6
_k2s_qGDHmb9o6910Zd87g,12
PrRlexPJBCoY8mkWE9LpAw,7
17SJHQPVe32vOb3-6OCtyw,21
fFOGoPRs8PXejEN6iEpY7w,23
pvz29eujnzU4mkXnQ9czmQ,17
S4wbWBuZARsaswLDfByAJQ,10
LFmq7ZPuuTybUXht0n-bVQ,19
Ji5uMnIkneNui-mbOyyl8g,22
1gyDwOMDk3Fsmd3UMyfg1Q,25
j485zQQvqv2tTIqvRTPwMg,11
y2m308uKpjNK5UUYcF1Uqg,12
4M4vfIPp4kE3u5iat6YGZw,13
O-fcEx-izdv3uQUKuZuzdw,19
pPwgTBQw_hRevkWm1e3cFQ,5
v2rA4SRMExUUXny6MFLb6A,12
4YCTMWXcqAl91ZCVBGOrVA,13
rt2QbQ3DqyLrwoXskidn5g,30
AyepUuc9fIZsi2KDI0SJdw,30
GGbX_P7eabsBCMdHbNwl9w,14
ZGCbGANEWt187yUBSJWLyg,40
sMzepoBAnOwpILQDdFyGQg,15
PbuQ-OqHwagiJirrc93_ZA,17
B5S_5MCYNWvcz0qn6dnTUw,26
lPUuhmHAuAJLrzdBD8Bkyg,39
aupgQkuRrSX3s16HcEt5kQ,11
mnM7CFOE9l1Oem3nv8KupQ,11
5FauFwdTsxUEiafeKAY5Sw,5
WOmWa2Hr4bki_Zuz9IJ_aw,30
Yra4YGXmiHv7My5MZ8fjOw,16
eHcaicXwRk58wUvsmlm_dg,25
wYWEF_ZQNWd4oqJM3fs1jg,27
AY3sJzOMc5lzjx7QF3phpw,5
EbuTBnoDNacomoLpw0Kpyg,41
Oox1BFTzXAsrRYKo-RgqgQ,9
UzRMlnXQKlWa16_spVHHXw,10
Vohoumdv4RY0F0mQZNAq2Q,22
gpR94OfM1AYkIBDF42K6xQ,92
s4eM8jsmehT4AP0ASs7h_Q,22
CROa0Os9D_hwjv1O2Vf11w,16
WTNcKCC4Yc3_zftJeEP82w,5
raBxnVejZrpQT4dfwABTEg,15
Sg2i4zlCcsGUlh5TPMz8uA,25
KQl_VeezUtEZZYTGVnaUBA,49
JqJXL4hQT9nnzMn-kQ0xfA,8
m7B4MYxobP4HwNZa3lesJg,40
iFVkhDmQsD7mkz89foPoAQ,6
VVsjv2j43he9snwkrDtMIA,8
t8VFV7ntCcmIIcNquAmlmw,6
GPB1xSCqWkQB7gHoHnTwgQ,29
nPnY8PWKFWXYXXS4s-Mo9Q,6
KXW2kATTrnWZlY3TBVJqHA,11
crBJJE22QaFc2_Q49hbeLA,12
z60bso_vtRiKL3H2SJyzUw,130
_q5WF8R2AJGtZW3_H1sMfQ,9
aaMUCKubY51auzJMMOowNA,23
R1khUUxidqfaJmcpmGd4aw,33
IESwKjNYAzf7Oja9MErQsg,10
Qb7Hf3COfvrvmS6El1Jmdw,10
wdycvCQCIJGQkcs0_jVxxg,14
SPqvspwLv7dOWF6TTm01aQ,17
fG5iT-xaU8U63jg3Psm9VQ,12
JXkD3iJm13CdYG0zEWb1Hw,5
U-_F_tjI9F7DkY4zT-A_Vw,23
urQ3CPCX43EojNVrQi_B5A,5
DzGdgyDMqXWEUeRYi7THpA,14
MTOIewayEtnQ6g5OFUup7Q,67
ZLn-58uPlYBPfxj0x1tZkg,11
pZ1w9Zvqyjv2VxjDBk5dEw,19
38eNjgunRER22TTukYfjgg,32
IJJ9_dty1jvOX-XeAAgQgw,20
_tjIDD91Hje9R0pYFENpKg,16
NSlT8TNLVwQg1L1vLwLufg,7
GgC5NLohm3qdg0KpOCz0oA,15
n3DKObPUm6ItqqoRNEOBWg,22
pAXb1hVrCuVBhDP22CmUFg,7
n8hSbG1f7FnqEz3TQ2x7uw,23
Mi4_yotSah7x_Uuqi0xM6Q,9
L617WGpANJZW8orvCdOO1w,7
dsSs9tWCqDOKcq-lsql5cA,5
nAh0F-fqt46B69L-WPounQ,12
UJjc8eXsguLQcHgXrdYWbw,14
bnY1-1e0XdPz6zTrG5dacA,12
NNNMYmB209EKSz7mM9mpIw,18
F6i-1Z6GEPKKkLAc4xn8hQ,5
UtK_1Bc0dGLxISeT7We0vQ,24
MgnmSdKOsnYqCgEST0CBeA,9
6d8r0tU2tHCKUEq111SZPA,17
sgsU8vlNzKXrNsZwiBAt1w,27
dTQuBfkQtKKUAcImvweE5g,23
fvpakXdgCwuGuuQqwHxhdQ,6
GKp4WD5JmHgScQ4ToZ1unQ,20
J3i3rhkfBgX-uBnOnpQoZQ,37
0wUhHVen2QTJCcSYcqgp0w,6
SfluZ5CnI92zZY9XN1mZuA,27
